"Objective","State","focus_name","Year","error","raw","rounded"
"               Black or African American only","Washington","19-1    Healthy weight in adults (age adjusted, aged 20","2004",3.2,27.3,27
"               Black or African American only","Washington","19-1    Healthy weight in adults (age adjusted, aged 20","2005",4.3,28.6,29
"               Black or African American only","Washington","19-2    Obesity in adults (age adjusted, aged 20 years","1998",5.2,45.5,45
"               Black or African American only","Washington","19-2    Obesity in adults (age adjusted, aged 20 years","1999",4.8,22.8,23
"               Black or African American only","Washington","19-2    Obesity in adults (age adjusted, aged 20 years","2000",5.8,38,38
"               Black or African American only","Washington","19-2    Obesity in adults (age adjusted, aged 20 years","2001",5.6,33.3,33
"               Black or African American only","Washington","19-2    Obesity in adults (age adjusted, aged 20 years","2002",5.8,33.9,34
"               Black or African American only","Washington","19-2    Obesity in adults (age adjusted, aged 20 years","2003",3.2,25.3,25
"               Black or African American only","Washington","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.3,33.9,34
"               Black or African American only","Washington","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.9,28.9,29
"               Black or African American only","WestVirginia","19-1    Healthy weight in adults (age adjusted, aged 20","1998",6.6,27.5,27
"               Black or African American only","WestVirginia","19-1    Healthy weight in adults (age adjusted, aged 20","1999",6.6,22.3,22
"               Black or African American only","WestVirginia","19-1    Healthy weight in adults (age adjusted, aged 20","2000",7.4,27.7,28
"               Black or African American only","WestVirginia","19-1    Healthy weight in adults (age adjusted, aged 20","2001",6.4,29.5,30
"               Black or African American only","WestVirginia","19-1    Healthy weight in adults (age adjusted, aged 20","2002",8.3,26,NA
"               Black or African American only","WestVirginia","19-1    Healthy weight in adults (age adjusted, aged 20","2003",7.5,31.9,32
"               Black or African American only","WestVirginia","19-1    Healthy weight in adults (age adjusted, aged 20","2004",7,32.8,33
"               Black or African American only","WestVirginia","19-1    Healthy weight in adults (age adjusted, aged 20","2005",6.5,26.3,26
"               Black or African American only","WestVirginia","19-2    Obesity in adults (age adjusted, aged 20 years","1998",7.4,46.4,46
"               Black or African American only","WestVirginia","19-2    Obesity in adults (age adjusted, aged 20 years","1999",6.7,36.1,36
"               Black or African American only","WestVirginia","19-2    Obesity in adults (age adjusted, aged 20 years","2000",6.7,36,36
"               Black or African American only","WestVirginia","19-2    Obesity in adults (age adjusted, aged 20 years","2001",5.5,29.5,29
"               Black or African American only","WestVirginia","19-2    Obesity in adults (age adjusted, aged 20 years","2002",5.9,34.4,34
"               Black or African American only","WestVirginia","19-2    Obesity in adults (age adjusted, aged 20 years","2003",5.2,25.2,25
"               Black or African American only","WestVirginia","19-2    Obesity in adults (age adjusted, aged 20 years","2004",5.9,29.7,30
"               Black or African American only","WestVirginia","19-2    Obesity in adults (age adjusted, aged 20 years","2005",6,43.2,43
"               Black or African American only","Wisconsin","19-1    Healthy weight in adults (age adjusted, aged 20","1998",4.8,29,29
"               Black or African American only","Wisconsin","19-1    Healthy weight in adults (age adjusted, aged 20","1999",5.5,30.5,31
"               Black or African American only","Wisconsin","19-1    Healthy weight in adults (age adjusted, aged 20","2000",4.7,36.6,37
"               Black or African American only","Wisconsin","19-1    Healthy weight in adults (age adjusted, aged 20","2001",3.9,27.1,27
"               Black or African American only","Wisconsin","19-1    Healthy weight in adults (age adjusted, aged 20","2002",2.6,20.1,20
"               Black or African American only","Wisconsin","19-1    Healthy weight in adults (age adjusted, aged 20","2003",3,22.5,22
"               Black or African American only","Wisconsin","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2.6,20.1,20
"               Black or African American only","Wisconsin","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3.1,30.9,31
"               Black or African American only","Wisconsin","19-2    Obesity in adults (age adjusted, aged 20 years","1998",4.3,25.2,25
"               Black or African American only","Wisconsin","19-2    Obesity in adults (age adjusted, aged 20 years","1999",4.9,41.6,42
"               Black or African American only","Wisconsin","19-2    Obesity in adults (age adjusted, aged 20 years","2000",4,39.6,40
"               Black or African American only","Wisconsin","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3.9,39.3,39
"               Black or African American only","Wisconsin","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3.3,35.1,35
"               Black or African American only","Wisconsin","19-2    Obesity in adults (age adjusted, aged 20 years","2003",3.4,38.5,38
"               Black or African American only","Wisconsin","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.6,44.4,44
"               Black or African American only","Wisconsin","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.1,33.2,33
"               Black or African American only","Wyoming","19-1    Healthy weight in adults (age adjusted, aged 20","1998",14.3,20.8,NA
"               Black or African American only","Wyoming","19-1    Healthy weight in adults (age adjusted, aged 20","1999",8.3,20.5,NA
"               Black or African American only","Wyoming","19-1    Healthy weight in adults (age adjusted, aged 20","2000",10.6,49.4,NA
"               Black or African American only","Wyoming","19-1    Healthy weight in adults (age adjusted, aged 20","2001",13.6,36.1,NA
"               Black or African American only","Wyoming","19-1    Healthy weight in adults (age adjusted, aged 20","2002",10.3,12.2,NA
"               Black or African American only","Wyoming","19-1    Healthy weight in adults (age adjusted, aged 20","2003",11.9,44.9,NA
"               Black or African American only","Wyoming","19-1    Healthy weight in adults (age adjusted, aged 20","2004",10.2,17.7,NA
"               Black or African American only","Wyoming","19-1    Healthy weight in adults (age adjusted, aged 20","2005",9.4,27.1,NA
"               Black or African American only","Wyoming","19-2    Obesity in adults (age adjusted, aged 20 years","1998",0,9.7,NA
"               Black or African American only","Wyoming","19-2    Obesity in adults (age adjusted, aged 20 years","1999",6.1,29.6,NA
"               Black or African American only","Wyoming","19-2    Obesity in adults (age adjusted, aged 20 years","2000",6.8,14.8,NA
"               Black or African American only","Wyoming","19-2    Obesity in adults (age adjusted, aged 20 years","2001",6.1,31.8,NA
"               Black or African American only","Wyoming","19-2    Obesity in adults (age adjusted, aged 20 years","2002",0,47,NA
"               Black or African American only","Wyoming","19-2    Obesity in adults (age adjusted, aged 20 years","2003",7.2,13.3,NA
"               Black or African American only","Wyoming","19-2    Obesity in adults (age adjusted, aged 20 years","2004",14,29.8,NA
"               Black or African American only","Wyoming","19-2    Obesity in adults (age adjusted, aged 20 years","2005",9.9,34.8,NA
"               Female","Alabama","19-1    Healthy weight in adults (age adjusted, aged 20","1998",1.5,43.4,43
"               Female","Alabama","19-1    Healthy weight in adults (age adjusted, aged 20","1999",1.6,40.4,40
"               Female","Alabama","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.5,40.5,41
"               Female","Alabama","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.3,40.4,40
"               Female","Alabama","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.3,38.8,39
"               Female","Alabama","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.2,37.6,38
"               Female","Alabama","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.2,35.8,36
"               Female","Alabama","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.5,36.8,37
"               Female","Alabama","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.2,20.1,20
"               Female","Alabama","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.5,24.2,24
"               Female","Alabama","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.4,24.9,25
"               Female","Alabama","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.2,24.8,25
"               Female","Alabama","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.2,25.7,26
